;Fabricante;Modelo;Ano;Tipo de Combustivel;Motor HP;Nº de Cilindros;Tipo Transmissão;Tração;Nº de Portas;Categoria de Mercado;Tamanho Veículo;Estilo Veículo;KM/L Estrada;KM/L Cidade;Popularidade;Preço Sugerido Fabricante
4535;Ford;F-150;2016;Flex 01 (Gasolina / Etanol);282.0;6.0;Automático;tracao nas 4 rodas;4.0;Flex Fuel;Grande;Picape Cabine Estendida;9.78;7.23;5657;187760.43
4536;Ford;F-150;2016;Gasolina Comum;325.0;6.0;Automático;tracao traseira;4.0;Flex Fuel;Grande;Picape Cabine Estendida;11.05;8.08;5657;196849.97
4537;Ford;F-150;2016;Gasolina Comum;325.0;6.0;Automático;tracao traseira;4.0;Flex Fuel;Grande;Picape Cabine Dupla;11.05;8.08;5657;209919.26
4538;Ford;F-150;2016;Gasolina Comum;325.0;6.0;Automático;tracao traseira;4.0;Flex Fuel;Grande;Picape Cabine Estendida;11.05;8.08;5657;155799.64
4539;Ford;F-150;2016;Gasolina Comum;325.0;6.0;Automático;tracao nas 4 rodas;4.0;Flex Fuel;Grande;Picape Cabine Dupla;9.78;7.65;5657;225248.65
4540;Ford;F-150;2016;Flex 01 (Gasolina / Etanol);385.0;8.0;Automático;tracao nas 4 rodas;4.0;Flex Fuel;Grande;Picape Cabine Dupla;8.93;6.38;5657;188300.89
4541;Ford;F-150;2016;Flex 01 (Gasolina / Etanol);385.0;8.0;Automático;tracao traseira;4.0;Flex Fuel;Grande;Picape Cabine Dupla;9.35;6.38;5657;247382.91
4542;Ford;F-150;2016;Flex 01 (Gasolina / Etanol);385.0;8.0;Automático;tracao nas 4 rodas;4.0;Flex Fuel;Grande;Picape Cabine Dupla;8.93;6.38;5657;208445.28
4543;Ford;F-150;2016;Flex 01 (Gasolina / Etanol);385.0;8.0;Automático;tracao nas 4 rodas;4.0;Flex Fuel;Grande;Picape Cabine Dupla;8.93;6.38;5657;274848.06
4544;Ford;F-150;2016;Gasolina Comum;325.0;6.0;Automático;tracao traseira;4.0;Flex Fuel;Grande;Picape Cabine Dupla;11.05;8.08;5657;208445.28
4545;Ford;F-150;2016;Flex 01 (Gasolina / Etanol);282.0;6.0;Automático;tracao nas 4 rodas;4.0;Flex Fuel;Grande;Picape Cabine Estendida;9.78;7.23;5657;167173.85
4546;Ford;F-150;2016;Flex 01 (Gasolina / Etanol);282.0;6.0;Automático;tracao nas 4 rodas;4.0;Flex Fuel;Grande;Picape Cabine Dupla;9.78;7.23;5657;199650.54
4547;Ford;F-150;2016;Gasolina Comum;325.0;6.0;Automático;tracao traseira;4.0;Flex Fuel;Grande;Picape Cabine Dupla;11.05;8.08;5657;187932.4
4548;Ford;F-150;2016;Flex 01 (Gasolina / Etanol);282.0;6.0;Automático;tracao nas 4 rodas;2.0;Flex Fuel;Grande;Picape Cabine Simples;9.78;7.23;5657;175059.64
4549;Ford;F-150;2016;Flex 01 (Gasolina / Etanol);385.0;8.0;Automático;tracao traseira;4.0;Flex Fuel;Grande;Picape Cabine Dupla;9.35;6.38;5657;258020.13
4550;Ford;F-150;2016;Flex 01 (Gasolina / Etanol);385.0;8.0;Automático;tracao nas 4 rodas;4.0;Flex Fuel;Grande;Picape Cabine Estendida;8.93;6.38;5657;218836.84
4551;Ford;F-150;2016;Flex 01 (Gasolina / Etanol);385.0;8.0;Automático;tracao nas 4 rodas;4.0;Flex Fuel;Grande;Picape Cabine Dupla;8.93;6.38;5657;230407.58
4552;Ford;F-150;2017;Gasolina Comum;325.0;6.0;Automático;tracao traseira;4.0;Flex Fuel;Grande;Picape Cabine Estendida;11.05;8.08;5657;155799.64
4553;Ford;F-150;2017;Gasolina Comum;450.0;6.0;Automático;tracao nas 4 rodas;4.0;;Grande;Picape Cabine Dupla;7.65;6.38;5657;252099.64
4554;Ford;F-150;2017;Flex 01 (Gasolina / Etanol);385.0;8.0;Automático;tracao nas 4 rodas;4.0;Flex Fuel;Grande;Picape Cabine Dupla;8.93;6.38;5657;276420.31
4555;Ford;F-150;2017;Flex 01 (Gasolina / Etanol);385.0;8.0;Automático;tracao nas 4 rodas;4.0;Flex Fuel;Grande;Picape Cabine Estendida;8.93;6.38;5657;196874.54
4556;Ford;F-150;2017;Gasolina Comum;365.0;6.0;Automático;tracao traseira;4.0;Performance;Grande;Picape Cabine Dupla;10.63;7.65;5657;292830.61
4557;Ford;F-150;2017;Gasolina Comum;450.0;6.0;Automático;tracao nas 4 rodas;4.0;;Grande;Picape Cabine Estendida;7.65;6.38;5657;237433.55
4558;Ford;F-150;2017;Gasolina Comum;325.0;6.0;Automático;tracao traseira;4.0;Flex Fuel;Grande;Picape Cabine Estendida;11.05;8.08;5657;198323.95
4559;Ford;F-150;2017;Flex 01 (Gasolina / Etanol);385.0;8.0;Automático;tracao nas 4 rodas;4.0;Flex Fuel;Grande;Picape Cabine Dupla;8.93;6.38;5657;230407.58
4560;Ford;F-150;2017;Flex 01 (Gasolina / Etanol);282.0;6.0;Automático;tracao traseira;2.0;Flex Fuel;Grande;Picape Cabine Simples;10.63;7.65;5657;130398.06
4561;Ford;F-150;2017;Flex 01 (Gasolina / Etanol);282.0;6.0;Automático;tracao nas 4 rodas;4.0;Flex Fuel;Grande;Picape Cabine Dupla;9.78;7.23;5657;179653.55
4562;Ford;F-150;2017;Flex 01 (Gasolina / Etanol);282.0;6.0;Automático;tracao traseira;2.0;Flex Fuel;Grande;Picape Cabine Simples;10.63;7.65;5657;156757.73
4563;Ford;F-150;2017;Flex 01 (Gasolina / Etanol);385.0;8.0;Automático;tracao nas 4 rodas;4.0;Flex Fuel;Grande;Picape Cabine Estendida;8.93;6.38;5657;218836.84
4564;Ford;F-150;2017;Gasolina Comum;325.0;6.0;Automático;tracao nas 4 rodas;4.0;Flex Fuel;Grande;Picape Cabine Dupla;9.78;7.65;5657;225248.65
4565;Ford;F-150;2017;Flex 01 (Gasolina / Etanol);385.0;8.0;Automático;tracao nas 4 rodas;4.0;Flex Fuel;Grande;Picape Cabine Dupla;8.93;6.38;5657;188300.89
4566;Ford;F-150;2017;Flex 01 (Gasolina / Etanol);282.0;6.0;Automático;tracao nas 4 rodas;2.0;Flex Fuel;Grande;Picape Cabine Simples;9.78;7.23;5657;153220.18
4567;Ford;F-150;2017;Gasolina Comum;325.0;6.0;Automático;tracao traseira;4.0;Flex Fuel;Grande;Picape Cabine Estendida;11.05;8.08;5657;196849.97
4568;Ford;F-150;2017;Flex 01 (Gasolina / Etanol);385.0;8.0;Automático;tracao nas 4 rodas;4.0;Flex Fuel;Grande;Picape Cabine Dupla;8.93;6.38;5657;263862.0
4569;Ford;F-150;2017;Flex 01 (Gasolina / Etanol);385.0;8.0;Automático;tracao nas 4 rodas;4.0;Flex Fuel;Grande;Picape Cabine Dupla;8.93;6.38;5657;265335.98
4570;Ford;F-150;2017;Flex 01 (Gasolina / Etanol);282.0;6.0;Automático;tracao traseira;4.0;Flex Fuel;Grande;Picape Cabine Dupla;10.63;7.65;5657;172234.52
4571;Ford;F-150;2017;Flex 01 (Gasolina / Etanol);385.0;8.0;Automático;tracao traseira;4.0;Flex Fuel;Grande;Picape Cabine Dupla;9.35;6.38;5657;259592.37
4572;Ford;F-150;2017;Flex 01 (Gasolina / Etanol);385.0;8.0;Automático;tracao nas 4 rodas;4.0;Flex Fuel;Grande;Picape Cabine Dupla;8.93;6.38;5657;208445.28
4573;Ford;F-150;2017;Flex 01 (Gasolina / Etanol);385.0;8.0;Automático;tracao nas 4 rodas;4.0;Flex Fuel;Grande;Picape Cabine Dupla;8.93;6.38;5657;277869.72
4574;Ford;F-150;2017;Flex 01 (Gasolina / Etanol);282.0;6.0;Automático;tracao nas 4 rodas;2.0;Flex Fuel;Grande;Picape Cabine Simples;9.78;7.23;5657;175059.64
4575;Ford;F-150;2017;Gasolina Comum;325.0;6.0;Automático;tracao traseira;4.0;Flex Fuel;Grande;Picape Cabine Dupla;11.05;8.08;5657;167861.71
4576;Ford;F-150;2017;Flex 01 (Gasolina / Etanol);282.0;6.0;Automático;tracao nas 4 rodas;2.0;Flex Fuel;Grande;Picape Cabine Simples;9.78;7.23;5657;154694.16
4577;Ford;F-150;2017;Gasolina Comum;325.0;6.0;Automático;tracao traseira;4.0;Flex Fuel;Grande;Picape Cabine Estendida;11.05;8.08;5657;176361.66
4578;Ford;F-150;2017;Flex 01 (Gasolina / Etanol);385.0;8.0;Automático;tracao traseira;4.0;Flex Fuel;Grande;Picape Cabine Dupla;9.35;6.38;5657;247038.98
4579;Ford;F-150;2017;Flex 01 (Gasolina / Etanol);282.0;6.0;Automático;tracao nas 4 rodas;4.0;Flex Fuel;Grande;Picape Cabine Estendida;9.78;7.23;5657;187760.43
4580;Ford;F-150;2017;Flex 01 (Gasolina / Etanol);385.0;8.0;Automático;tracao nas 4 rodas;4.0;Flex Fuel;Grande;Picape Cabine Estendida;8.93;6.38;5657;176238.83
4581;Ford;F-150;2017;Gasolina Comum;325.0;6.0;Automático;tracao traseira;4.0;Flex Fuel;Grande;Picape Cabine Dupla;11.05;8.08;5657;208445.28
4582;Ford;F-150;2017;Flex 01 (Gasolina / Etanol);282.0;6.0;Automático;tracao traseira;2.0;Flex Fuel;Grande;Picape Cabine Simples;10.63;7.65;5657;131872.04
4583;Ford;F-150;2017;Flex 01 (Gasolina / Etanol);282.0;6.0;Automático;tracao nas 4 rodas;2.0;Flex Fuel;Grande;Picape Cabine Simples;9.78;7.23;5657;173585.66
4584;Ford;F-150;2017;Gasolina Comum;325.0;6.0;Automático;tracao nas 4 rodas;4.0;Flex Fuel;Grande;Picape Cabine Estendida;9.78;7.65;5657;213677.91
4585;Ford;F-150;2017;Flex 01 (Gasolina / Etanol);282.0;6.0;Automático;tracao traseira;2.0;Flex Fuel;Grande;Picape Cabine Simples;10.63;7.65;5657;158256.28
4586;Ford;F-150;2017;Gasolina Comum;325.0;6.0;Automático;tracao traseira;4.0;Flex Fuel;Grande;Picape Cabine Dupla;11.05;8.08;5657;209919.26
4587;Ford;F-150;2017;Flex 01 (Gasolina / Etanol);385.0;8.0;Automático;tracao traseira;4.0;Flex Fuel;Grande;Picape Cabine Dupla;9.35;6.38;5657;248512.96
4588;Ford;F-150;2017;Flex 01 (Gasolina / Etanol);282.0;6.0;Automático;tracao traseira;4.0;Flex Fuel;Grande;Picape Cabine Dupla;10.63;7.65;5657;182478.67
4589;Ford;F-150;2017;Flex 01 (Gasolina / Etanol);282.0;6.0;Automático;tracao traseira;4.0;Flex Fuel;Grande;Picape Cabine Estendida;10.63;7.65;5657;170932.5
4590;Ford;F-150;2017;Flex 01 (Gasolina / Etanol);282.0;6.0;Automático;tracao traseira;4.0;Flex Fuel;Grande;Picape Cabine Estendida;10.63;7.65;5657;150345.92
4591;Ford;F-150;2017;Flex 01 (Gasolina / Etanol);282.0;6.0;Automático;tracao nas 4 rodas;4.0;Flex Fuel;Grande;Picape Cabine Estendida;9.78;7.23;5657;167173.85
4592;Ford;F-150;2017;Gasolina Comum;365.0;6.0;Automático;tracao nas 4 rodas;4.0;Performance;Grande;Picape Cabine Dupla;9.78;7.23;5657;309658.55
4593;Ford;F-150;2017;Gasolina Comum;325.0;6.0;Automático;tracao traseira;4.0;Flex Fuel;Grande;Picape Cabine Dupla;11.05;8.08;5657;187932.4
4594;Ford;F-150;2017;Flex 01 (Gasolina / Etanol);282.0;6.0;Automático;tracao nas 4 rodas;4.0;Flex Fuel;Grande;Picape Cabine Dupla;9.78;7.23;5657;199650.54
4595;Ford;F-150;2017;Flex 01 (Gasolina / Etanol);385.0;8.0;Automático;tracao traseira;4.0;Flex Fuel;Grande;Picape Cabine Dupla;9.35;6.38;5657;261066.35
4596;Ford;F-250;1997;Gasolina Comum;220.0;8.0;MANUAL;tracao traseira;2.0;;Grande;Picape Cabine Simples;7.23;5.1;5657;15250.78
4597;Ford;F-250;1997;Gasolina Comum;220.0;8.0;MANUAL;tracao nas 4 rodas;2.0;;Grande;Picape Cabine Simples;7.23;5.1;5657;14061.77
4598;Ford;F-250;1997;Gasolina Comum;220.0;8.0;MANUAL;tracao nas 4 rodas;3.0;;Grande;Picape Cabine Estendida;7.23;5.1;5657;16867.24
4599;Ford;F-250;1997;Gasolina Comum;220.0;8.0;MANUAL;tracao nas 4 rodas;3.0;;Grande;Picape Cabine Estendida;7.23;5.1;5657;15796.15
4600;Ford;F-250;1997;Gasolina Comum;220.0;8.0;MANUAL;tracao nas 4 rodas;3.0;;Grande;Picape Cabine Estendida;7.23;5.1;5657;15029.68
4601;Ford;F-250;1997;Gasolina Comum;220.0;8.0;MANUAL;tracao nas 4 rodas;2.0;;Grande;Picape Cabine Simples;7.23;5.1;5657;15791.23
4602;Ford;F-250;1997;Gasolina Comum;220.0;8.0;MANUAL;tracao traseira;3.0;;Grande;Picape Cabine Estendida;7.23;5.1;5657;15923.89
4603;Ford;F-250;1997;Gasolina Comum;220.0;8.0;MANUAL;tracao traseira;2.0;;Grande;Picape Cabine Simples;7.23;5.1;5657;14523.61
4604;Ford;F-250;1997;Gasolina Comum;220.0;8.0;MANUAL;tracao nas 4 rodas;2.0;;Grande;Picape Cabine Simples;7.23;5.1;5657;16675.62
4605;Ford;F-250;1997;Gasolina Comum;220.0;8.0;MANUAL;tracao traseira;3.0;;Grande;Picape Cabine Estendida;7.23;5.1;5657;13934.02
4606;Ford;F-250;1997;Gasolina Comum;220.0;8.0;MANUAL;tracao traseira;2.0;;Grande;Picape Cabine Simples;7.23;5.1;5657;12425.65
4607;Ford;F-250;1997;Gasolina Comum;220.0;8.0;MANUAL;tracao traseira;2.0;;Grande;Picape Cabine Simples;7.23;5.1;5657;12661.48
4608;Ford;F-250;1997;Gasolina Comum;220.0;8.0;MANUAL;tracao traseira;3.0;;Grande;Picape Cabine Estendida;7.23;5.1;5657;13693.27
4609;Ford;F-250;1997;Gasolina Comum;220.0;8.0;MANUAL;tracao nas 4 rodas;2.0;;Grande;Picape Cabine Simples;7.23;5.1;5657;14779.1
4610;Ford;F-250;1997;Gasolina Comum;220.0;8.0;MANUAL;tracao traseira;3.0;;Grande;Picape Cabine Estendida;7.23;5.1;5657;15506.27
4611;Ford;F-250;1997;Gasolina Comum;220.0;8.0;MANUAL;tracao nas 4 rodas;3.0;;Grande;Picape Cabine Estendida;7.23;5.1;5657;16857.41
4612;Ford;F-250;1998;Gasolina Comum;220.0;8.0;MANUAL;tracao traseira;2.0;;Grande;Picape Cabine Simples;7.23;5.53;5657;16400.48
4613;Ford;F-250;1998;Gasolina Comum;220.0;8.0;Automático;tracao traseira;3.0;;Grande;Picape Cabine Estendida;7.65;5.53;5657;15417.83
4614;Ford;F-250;1998;Gasolina Comum;220.0;8.0;Automático;tracao traseira;3.0;;Grande;Picape Cabine Estendida;7.65;5.53;5657;15211.47
4615;Ford;F-250;1998;Gasolina Comum;220.0;8.0;Automático;tracao traseira;3.0;;Grande;Picape Cabine Estendida;7.65;5.53;5657;17368.39
4616;Ford;F-250;1998;Gasolina Comum;220.0;8.0;MANUAL;tracao nas 4 rodas;2.0;;Grande;Picape Cabine Simples;6.8;5.53;5657;18341.22
4617;Ford;F-250;1998;Gasolina Comum;220.0;8.0;MANUAL;tracao nas 4 rodas;2.0;;Grande;Picape Cabine Simples;6.8;5.53;5657;17132.56
4618;Ford;F-250;1998;Gasolina Comum;220.0;8.0;MANUAL;tracao nas 4 rodas;3.0;;Grande;Picape Cabine Estendida;6.8;5.53;5657;16061.46
4619;Ford;F-250;1998;Gasolina Comum;220.0;8.0;MANUAL;tracao traseira;2.0;;Grande;Picape Cabine Simples;7.23;5.53;5657;13968.41
4620;Ford;F-250;1998;Gasolina Comum;220.0;8.0;Automático;tracao traseira;3.0;;Grande;Picape Cabine Estendida;7.65;5.53;5657;16680.54
4621;Ford;F-250;1998;Gasolina Comum;220.0;8.0;MANUAL;tracao nas 4 rodas;2.0;;Grande;Picape Cabine Simples;6.8;5.53;5657;15226.21
4622;Ford;F-250;1998;Gasolina Comum;220.0;8.0;MANUAL;tracao nas 4 rodas;3.0;;Grande;Picape Cabine Estendida;6.8;5.53;5657;17053.94
4623;Ford;F-250;1998;Gasolina Comum;220.0;8.0;MANUAL;tracao traseira;2.0;;Grande;Picape Cabine Simples;7.23;5.53;5657;15717.54
4624;Ford;F-250;1998;Gasolina Comum;220.0;8.0;MANUAL;tracao traseira;2.0;;Grande;Picape Cabine Simples;7.23;5.53;5657;13840.67
4625;Ford;F-250;1998;Gasolina Comum;220.0;8.0;MANUAL;tracao nas 4 rodas;2.0;;Grande;Picape Cabine Simples;6.8;5.53;5657;15835.45
4626;Ford;F-250;1998;Gasolina Comum;220.0;8.0;MANUAL;tracao nas 4 rodas;3.0;;Grande;Picape Cabine Estendida;6.8;5.53;5657;18493.53
4627;Ford;F-250;1998;Gasolina Comum;220.0;8.0;MANUAL;tracao nas 4 rodas;3.0;;Grande;Picape Cabine Estendida;6.8;5.53;5657;18778.5
4628;Ford;F-250;1999;Gasolina Comum;220.0;8.0;MANUAL;tracao traseira;2.0;;Grande;Picape Cabine Simples;7.23;5.53;5657;15973.03
4629;Ford;F-250;1999;Gasolina Comum;220.0;8.0;Automático;tracao traseira;2.0;;Grande;Picape Cabine Simples;7.23;5.1;5657;17442.09
4630;Ford;F-250;1999;Gasolina Comum;220.0;8.0;MANUAL;tracao nas 4 rodas;2.0;;Grande;Picape Cabine Simples;6.8;5.1;5657;16061.46
4631;Ford;F-250;1999;Gasolina Comum;220.0;8.0;Automático;tracao nas 4 rodas;4.0;;Grande;Picape Cabine Estendida;6.38;5.1;5657;20036.3
4632;Ford;F-250;1999;Gasolina Comum;220.0;8.0;MANUAL;tracao traseira;4.0;;Grande;Picape Cabine Estendida;7.23;5.53;5657;15923.89
4633;Ford;F-250;1999;Gasolina Comum;220.0;8.0;MANUAL;tracao nas 4 rodas;2.0;;Grande;Picape Cabine Simples;6.8;5.1;5657;17604.23
4634;Ford;F-250;1999;Gasolina Comum;220.0;8.0;MANUAL;tracao nas 4 rodas;4.0;;Grande;Picape Cabine Estendida;6.8;5.1;5657;17402.79
4635;Ford;F-250;1999;Gasolina Comum;220.0;8.0;MANUAL;tracao traseira;4.0;;Grande;Picape Cabine Estendida;7.23;5.53;5657;17491.22
4636;Ford;F-250;1999;Gasolina Comum;220.0;8.0;MANUAL;tracao traseira;2.0;;Grande;Picape Cabine Simples;7.23;5.53;5657;14356.56
4637;Ford;F-250;1999;Gasolina Comum;220.0;8.0;MANUAL;tracao traseira;4.0;;Grande;Picape Cabine Estendida;7.23;5.53;5657;15663.49
4638;Ford;F-250;1999;Gasolina Comum;220.0;8.0;MANUAL;tracao nas 4 rodas;2.0;;Grande;Picape Cabine Simples;6.8;5.1;5657;15683.14
4639;Ford;F-250;1999;Gasolina Comum;220.0;8.0;Automático;tracao nas 4 rodas;2.0;;Grande;Picape Cabine Simples;6.38;5.1;5657;19053.64
4640;Ford;F-250;1999;Gasolina Comum;220.0;8.0;Automático;tracao traseira;4.0;;Grande;Picape Cabine Estendida;7.23;5.1;5657;18434.57
4641;Ford;F-250;1999;Gasolina Comum;220.0;8.0;MANUAL;tracao nas 4 rodas;4.0;;Grande;Picape Cabine Estendida;6.8;5.1;5657;17550.18
4642;Ford;F-250;1999;Gasolina Comum;220.0;8.0;MANUAL;tracao nas 4 rodas;4.0;;Grande;Picape Cabine Estendida;6.8;5.1;5657;19201.04
4643;Ford;F-250;1999;Gasolina Comum;220.0;8.0;MANUAL;tracao traseira;2.0;;Grande;Picape Cabine Simples;7.23;5.53;5657;14361.47
4644;Ferrari;F12 Berlinetta;2013;Gasolina Premium Obrigatoria;731.0;12.0;Automático e Manual;tracao traseira;2.0;Exotic,High-Performance;Medio;Cupê;6.8;4.68;2774;1552041.55
4645;Ferrari;F12 Berlinetta;2014;Gasolina Premium Obrigatoria;731.0;12.0;Automático e Manual;tracao traseira;2.0;Exotic,High-Performance;Medio;Cupê;6.8;4.68;2774;1552041.55
4646;Ferrari;F12 Berlinetta;2015;Gasolina Premium Obrigatoria;731.0;12.0;Automático e Manual;tracao traseira;2.0;Exotic,High-Performance;Medio;Cupê;6.8;4.68;2774;1572220.33
4647;Ferrari;F430;2007;Gasolina Premium Obrigatoria;483.0;8.0;MANUAL;tracao traseira;2.0;Exotic,High-Performance;Pequeno;Cupê;6.8;4.68;2774;850383.05
4648;Ferrari;F430;2007;Gasolina Premium Obrigatoria;483.0;8.0;Automático e Manual;tracao traseira;2.0;Exotic,High-Performance;Pequeno;Conversível;6.8;4.68;2774;1039278.44
4649;Ferrari;F430;2007;Gasolina Premium Obrigatoria;483.0;8.0;Automático e Manual;tracao traseira;2.0;Exotic,Factory Tuner,High-Performance;Pequeno;Cupê;6.8;4.68;2774;1154347.12
4650;Ferrari;F430;2007;Gasolina Premium Obrigatoria;483.0;8.0;Automático e Manual;tracao traseira;2.0;Exotic,High-Performance;Pequeno;Cupê;6.8;4.68;2774;905559.02
4651;Ferrari;F430;2007;Gasolina Premium Obrigatoria;483.0;8.0;MANUAL;tracao traseira;2.0;Exotic,High-Performance;Pequeno;Conversível;6.8;4.68;2774;988612.85
4652;Ferrari;F430;2008;Gasolina Premium Obrigatoria;483.0;8.0;Automático e Manual;tracao traseira;2.0;Exotic,High-Performance;Pequeno;Cupê;6.8;4.68;2774;978005.11
4653;Ferrari;F430;2008;Gasolina Premium Obrigatoria;483.0;8.0;MANUAL;tracao traseira;2.0;Exotic,High-Performance;Pequeno;Conversível;6.8;4.68;2774;1067701.68
4654;Ferrari;F430;2008;Gasolina Premium Obrigatoria;483.0;8.0;Automático e Manual;tracao traseira;2.0;Exotic,High-Performance;Pequeno;Conversível;6.8;4.68;2774;1122420.72
4655;Ferrari;F430;2008;Gasolina Premium Obrigatoria;483.0;8.0;MANUAL;tracao traseira;2.0;Exotic,High-Performance;Pequeno;Cupê;6.8;4.68;2774;918412.12
4656;Ferrari;F430;2009;Gasolina Premium Obrigatoria;483.0;8.0;Automático e Manual;tracao traseira;2.0;Exotic,High-Performance;Pequeno;Cupê;6.8;4.68;2774;982918.38
4657;Ferrari;F430;2009;Gasolina Premium Obrigatoria;483.0;8.0;MANUAL;tracao traseira;2.0;Exotic,High-Performance;Pequeno;Conversível;6.8;4.68;2774;1072614.95
4658;Ferrari;F430;2009;Gasolina Premium Obrigatoria;483.0;8.0;MANUAL;tracao traseira;2.0;Exotic,High-Performance;Pequeno;Cupê;6.8;4.68;2774;923325.38
4659;Ferrari;F430;2009;Gasolina Premium Obrigatoria;483.0;8.0;Automático e Manual;tracao traseira;2.0;Exotic,High-Performance;Pequeno;Conversível;6.8;4.68;2774;1127333.98
4660;Ford;Festiva;1991;Gasolina Comum;63.0;4.0;MANUAL;tracao dianteira;2.0;Hatchback;Pequeno;Hatchback de 2 portas;16.16;12.75;5657;9826.53
4661;Ford;Festiva;1991;Gasolina Comum;63.0;4.0;MANUAL;tracao dianteira;2.0;Hatchback;Pequeno;Hatchback de 2 portas;16.16;12.75;5657;9826.53
4662;Ford;Festiva;1992;Gasolina Comum;63.0;4.0;MANUAL;tracao dianteira;2.0;Hatchback;Pequeno;Hatchback de 2 portas;15.73;12.75;5657;9826.53
4663;Ford;Festiva;1992;Gasolina Comum;63.0;4.0;MANUAL;tracao dianteira;2.0;Hatchback;Pequeno;Hatchback de 2 portas;15.73;12.75;5657;9826.53
4664;Ford;Festiva;1993;Gasolina Comum;63.0;4.0;MANUAL;tracao dianteira;2.0;Hatchback;Pequeno;Hatchback de 2 portas;16.16;12.75;5657;9826.53
4665;Ford;Festiva;1993;Gasolina Comum;63.0;4.0;MANUAL;tracao dianteira;2.0;Hatchback;Pequeno;Hatchback de 2 portas;16.16;12.75;5657;9826.53
4666;Ferrari;FF;2013;Gasolina Premium Obrigatoria;651.0;12.0;Automático e Manual;tracao em todas as rodas;;Exotic,High-Performance;Grande;Cupê;6.8;4.68;2774;1449413.27
4667;Ferrari;FF;2014;Gasolina Premium Obrigatoria;651.0;12.0;Automático e Manual;tracao em todas as rodas;2.0;Exotic,High-Performance;Grande;Cupê;6.8;4.68;2774;1449413.27
4668;Ferrari;FF;2015;Gasolina Premium Obrigatoria;651.0;12.0;Automático e Manual;tracao em todas as rodas;2.0;Exotic,High-Performance;Grande;Cupê;6.8;4.68;2774;1449413.27
4669;Ford;Fiesta;2015;Gasolina Comum;120.0;4.0;MANUAL;tracao dianteira;4.0;;Pequeno;Sedã;15.31;11.9;5657;90428.65
4670;Ford;Fiesta;2015;Gasolina Comum;197.0;4.0;MANUAL;tracao dianteira;4.0;Hatchback,Factory Tuner,Performance;Pequeno;Hatchback de 4 portas;14.88;11.05;5657;105315.84
4671;Ford;Fiesta;2015;Gasolina Comum;120.0;4.0;MANUAL;tracao dianteira;4.0;;Pequeno;Sedã;15.31;11.9;5657;77064.57
4672;Ford;Fiesta;2015;Gasolina Comum;120.0;4.0;MANUAL;tracao dianteira;4.0;Hatchback;Pequeno;Hatchback de 4 portas;15.31;11.9;5657;79029.87
4673;Ford;Fiesta;2015;Gasolina Comum;120.0;4.0;MANUAL;tracao dianteira;4.0;;Pequeno;Sedã;15.31;11.9;5657;71021.25
4674;Ford;Fiesta;2015;Gasolina Comum;120.0;4.0;MANUAL;tracao dianteira;4.0;Hatchback;Pequeno;Hatchback de 4 portas;15.31;11.9;5657;72986.56
4675;Ford;Fiesta;2015;Gasolina Comum;120.0;4.0;MANUAL;tracao dianteira;4.0;Hatchback;Pequeno;Hatchback de 4 portas;15.31;11.9;5657;92393.95
4676;Ford;Fiesta;2016;Gasolina Comum;120.0;4.0;MANUAL;tracao dianteira;4.0;Hatchback;Pequeno;Hatchback de 4 portas;14.88;11.48;5657;73109.39
4677;Ford;Fiesta;2016;Gasolina Comum;120.0;4.0;MANUAL;tracao dianteira;4.0;Hatchback;Pequeno;Hatchback de 4 portas;14.88;11.48;5657;79152.7
4678;Ford;Fiesta;2016;Gasolina Comum;120.0;4.0;MANUAL;tracao dianteira;4.0;Hatchback;Pequeno;Hatchback de 4 portas;14.88;11.48;5657;92516.79
4679;Ford;Fiesta;2016;Gasolina Comum;120.0;4.0;MANUAL;tracao dianteira;4.0;;Pequeno;Sedã;14.88;11.48;5657;77678.72
4680;Ford;Fiesta;2016;Gasolina Comum;120.0;4.0;MANUAL;tracao dianteira;4.0;;Pequeno;Sedã;14.88;11.48;5657;71635.41
4681;Ford;Fiesta;2016;Gasolina Comum;120.0;4.0;MANUAL;tracao dianteira;4.0;;Pequeno;Sedã;14.88;11.48;5657;91042.81
4682;Ford;Fiesta;2016;Gasolina Comum;197.0;4.0;MANUAL;tracao dianteira;4.0;Hatchback,Factory Tuner,Performance;Pequeno;Hatchback de 4 portas;13.6;11.05;5657;105438.67
4683;Ford;Fiesta;2017;Gasolina Comum;120.0;4.0;MANUAL;tracao dianteira;4.0;Hatchback;Pequeno;Hatchback de 4 portas;14.88;11.48;5657;76941.73
4684;Ford;Fiesta;2017;Gasolina Comum;120.0;4.0;Automático e Manual;tracao dianteira;4.0;Hatchback;Pequeno;Hatchback de 4 portas;15.31;11.48;5657;95415.61
4685;Ford;Fiesta;2017;Gasolina Comum;197.0;4.0;MANUAL;tracao dianteira;4.0;Hatchback,Factory Tuner,Performance;Pequeno;Hatchback de 4 portas;13.6;11.05;5657;106175.66
4686;Ford;Fiesta;2017;Gasolina Comum;120.0;4.0;MANUAL;tracao dianteira;4.0;Hatchback;Pequeno;Hatchback de 4 portas;14.88;11.48;5657;70898.42
4687;Ford;Fiesta;2017;Gasolina Comum;120.0;4.0;MANUAL;tracao dianteira;4.0;;Pequeno;Sedã;14.88;11.48;5657;69424.44
